elapsed_time,j_lon,j_lat
19.087947544641793,-0.06343184747133629,-0.002710921866817666
19.18794754613191,-0.08199535183251841,-0.015439980011415451
19.287947547622025,0.05923239495750191,0.10941748617787807
19.38794754911214,0.20705767652010476,0.17857120038373459
19.487947550602257,-0.14935680239410618,-0.10192131081063928
19.587947552092373,-0.25412849619600014,-0.18873500957671052
19.68794755358249,0.12891582960888917,0.22347619379837436
19.787947555072606,-0.42911166218895797,0.5256738117796369
19.88794755656272,-0.30983328314434844,-0.09538967143762009
19.987947558052838,0.3117303580405849,0.04016789048327338
20.087947559542954,-0.08736265611316257,-0.7681016498556436
20.18794756103307,0.2444760233493698,5.386845908175834
20.287947562523186,0.20805951674506526,13.11354060465365
20.387947564013302,-1.976463331808707,7.126838182756887
20.48794756550342,-10.279621500052784,28.28728860110436
20.587947566993535,-17.121508855398467,44.395479832630066
20.68794756848365,1.1610020709291022,-5.747400348098824
20.787947569973767,9.558361631063972,-41.11529229565444
20.887947571463883,-1.385469293356863,-24.42545190633909
20.987947572954,-1.4923828212136556,-7.381096457768526
21.087947574444115,-0.32503919019895,-2.399285409855914
21.18794757593423,0.15830853982920498,-0.49610721156984183
21.287947577424347,-0.24101492285011902,0.3999597520897187
21.387947578914464,3.6925457542571913,0.26817235991793326
21.48794758040458,9.69699529909149,0.16054141344917114
21.587947581894696,4.754623924732979,0.5642992580852939
21.687947583384812,-0.880810686116262,1.2286787201291665
21.787947584874928,1.4950719145333096,0.26407475565226635
21.887947586365044,-8.687852043446004,2.7383253670047214
21.98794758785516,-23.59613042566489,2.051124720741812
22.087947589345276,2.06800484802768,-3.3485254904188326
22.187947590835392,20.993876599926633,-2.164087791012341
22.28794759232551,8.152892439965887,0.4025388478828256
22.387947593815625,3.912059353036319,-0.4555833715827474
22.48794759530574,1.8242175392229276,-0.6270746724695504
22.587947596795857,0.7808394241146355,0.40137856272901795
22.687947598285973,0.3119384013410948,0.3193072986277371
22.78794759977609,0.0351560922537597,0.9168890527608403
22.887947601266205,-0.11708336113396091,1.75257737023338
22.98794760275632,-0.017025073878163818,-0.09565410094413843
23.087947604246438,0.24886945126614088,0.13929395792108276
23.187947605736554,0.25881736823512763,-0.13404857805477063
23.28794760722667,-0.11205771639850891,-1.6113878216986293
23.387947608716786,-1.0807243021738273,1.3503631846370399
23.487947610206902,-3.973571459953435,2.5608789869600557
23.587947611697018,-2.415373559534815,1.0933115986457622
23.687947613187134,0.9194823871118565,-8.89049342578622
23.78794761467725,-0.5047603804724136,-12.242993190361119
23.887947616167367,-0.4527110957754587,6.177079676490202
23.987947617657483,9.823080831921526,7.293748068447534
24.0879476191476,5.6772612173523385,-4.461015068389596
24.187947620637715,-4.820379713853708,-2.9681175667632473
24.28794762212783,-1.4726791630228546,-1.3372167420264065
24.387947623617947,-0.7412022718063286,-1.6641030150231966
24.487947625108063,-0.40902929228594237,-1.72055492063956
24.58794762659818,-0.253514277924974,-1.688509509749894
24.687947628088295,-0.1789422758678697,-1.6716596870286742
24.78794762957841,-0.14180824367753583,-1.1925218209157824
24.887947631068528,-0.12173234671269849,0.40240515456601855
24.987947632558644,-0.1098586311955816,1.2308247126628644
25.08794763404876,-0.10166024948898639,0.8246022121463291
25.187947635538876,-0.09544614603437065,0.585491918225095
25.287947637028992,-0.09089302317177249,0.3700147373001862
25.38794763851911,-0.08776761312707085,0.1689046345757057
25.487947640009224,-0.08610169805483495,-0.01075490889383653
25.58794764149934,-0.085029071041157,-0.1657762892987728
25.687947642989457,-0.08381434217841172,-0.2920410075952508
25.787947644479573,-0.08356698865667597,-0.3868347310217939
25.88794764596969,-0.08369054169467555,-0.4514285938217049
25.987947647459805,-0.08299759484125682,-0.48626728350920717
26.08794764894992,-0.08215297419221843,-0.4942040463942987
26.187947650440037,-0.08127890517757935,-0.4782108268416499
26.287947651930153,-0.08019025262744976,-0.44296076836232573
26.38794765342027,-0.07886176501299033,-0.39861691078283806
26.487947654910386,-0.07764075064091777,-0.338267938498243
26.5879476564005,-0.07628172245403407,0.013247226565826803
26.687947657890618,-0.07493814387485993,0.2498420319058091
26.787947659380734,-0.07356045926330669,0.14180341497120325
26.88794766087085,-0.0723080579439945,0.0847272321949991
26.987947662360966,-0.07128631942648783,0.03565597142642888
27.087947663851082,-0.07034960433787928,-0.005043184457135824
27.1879476653412,-0.06931226759040143,-0.036720097003523404
27.287947666831315,-0.06820240526529102,-0.059225922252178154
27.38794766832143,-0.06731167392691328,-0.07391305652127582
27.487947669811547,-0.06626102132917079,-0.08077228153360098
27.587947671301663,-0.0654949700294601,-0.0818904255427769
27.68794767279178,-0.06454498214264058,-0.07772508090138244
27.787947674281895,-0.06335821606800374,-0.07008547602542231
27.88794767577201,-0.06260156155562223,-0.060300746135313124
27.987947677262127,-0.061818861541495275,-0.05241464427706756
28.087947678752244,-0.06088358230547975,-0.01455722636138335
28.18794768024236,-0.059762248723528165,0.0006337274659724235
28.287947681732476,-0.05898233847615535,-0.007999032704745092
28.387947683222592,-0.0582410921366655,0.0023113077803528412
28.487947684712708,-0.05729091281401342,0.00036592363825483536
28.587947686202824,-0.05656036807767892,0.00016210149232906358
28.68794768769294,-0.05573412711470252,6.930590237611967e-05
28.787947689183056,-0.05500302461665527,5.298432078154024e-05
28.887947690673172,0.0,0.0
28.98794769216329,0.0,0.0
